step,train_loss,val_loss,lr,layer,wall_time,peak_vram_gb,phase
1957,6.581016,nan,0.00009998,layer_3,0.2,3.2039,train
1958,5.758939,nan,0.00009998,layer_3,0.2,3.2039,train
1959,5.848438,nan,0.00009998,layer_3,0.2,3.2039,train
1960,6.218768,nan,0.00009998,layer_3,0.2,3.2039,train
1961,6.494296,nan,0.00009998,layer_4,0.2,3.2039,train
1962,6.045506,nan,0.00009997,layer_4,0.2,3.2039,train
1963,5.805504,nan,0.00009997,layer_4,0.2,3.2039,train
1964,5.758773,nan,0.00009997,layer_4,0.2,3.2039,train
1965,6.047153,nan,0.00009997,layer_4,0.2,3.2039,train
1966,6.087077,nan,0.00009997,layer_4,0.2,3.2039,train
1967,5.859529,nan,0.00009997,layer_4,0.2,3.2039,train
1968,6.746808,nan,0.00009997,layer_4,0.2,3.2039,train
1969,5.534348,nan,0.00009997,layer_4,0.2,3.2039,train
1970,5.503940,nan,0.00009997,layer_4,0.2,3.2039,train
1971,6.644844,nan,0.00009997,layer_5,0.2,3.2039,train
1972,6.064889,nan,0.00009997,layer_5,0.2,3.2039,train
1973,6.237822,nan,0.00009997,layer_5,0.2,3.2039,train
1974,5.588809,nan,0.00009997,layer_5,0.2,3.2039,train
1975,6.024402,nan,0.00009997,layer_5,0.2,3.2039,train
1976,6.346986,nan,0.00009997,layer_5,0.2,3.2039,train
1977,6.305326,nan,0.00009997,layer_5,0.2,3.2039,train
1978,6.039229,nan,0.00009997,layer_5,0.2,3.2039,train
1979,5.317456,nan,0.00009997,layer_5,0.2,3.2039,train
1980,6.157857,nan,0.00009997,layer_5,0.2,3.2039,train
1981,5.199550,nan,0.00009997,layer_6,0.2,3.2039,train
1982,6.105088,nan,0.00009997,layer_6,0.2,3.2039,train
1983,6.164053,nan,0.00009997,layer_6,0.2,3.2039,train
1984,5.822869,nan,0.00009997,layer_6,0.2,3.2039,train
1985,5.614418,nan,0.00009997,layer_6,0.2,3.2039,train
1986,5.632450,nan,0.00009997,layer_6,0.2,3.2039,train
1987,5.995390,nan,0.00009997,layer_6,0.2,3.2039,train
1988,6.049144,nan,0.00009997,layer_6,0.2,3.2039,train
1989,5.083868,nan,0.00009997,layer_6,0.2,3.2039,train
1990,5.681105,nan,0.00009997,layer_6,0.2,3.2039,train
1991,5.852999,nan,0.00009997,layer_7,0.2,3.2039,train
1992,5.700075,nan,0.00009997,layer_7,0.2,3.2039,train
1993,4.659634,nan,0.00009997,layer_7,0.2,3.2039,train
1994,6.024767,nan,0.00009997,layer_7,0.2,3.2039,train
1995,6.522814,nan,0.00009997,layer_7,0.2,3.2039,train
1996,6.159501,nan,0.00009997,layer_7,0.2,3.2039,train
1997,6.160143,nan,0.00009997,layer_7,0.2,3.2039,train
1998,5.435477,nan,0.00009997,layer_7,0.2,3.2039,train
1999,5.730552,nan,0.00009997,layer_7,0.2,3.2039,train
2000,6.407221,nan,0.00009997,layer_7,0.2,3.2039,train
2000,5.972355,6.009325,0.00009997,layer_8,15.0,3.2039,eval
2001,6.295597,nan,0.00009997,layer_8,0.2,3.2039,train
2002,5.498072,nan,0.00009997,layer_8,0.2,3.2039,train
2003,5.955328,nan,0.00009997,layer_8,0.2,3.2039,train
2004,6.261466,nan,0.00009997,layer_8,0.2,3.2039,train
2005,6.756332,nan,0.00009997,layer_8,0.2,3.2039,train
2006,5.374243,nan,0.00009997,layer_8,0.2,3.2039,train
2007,5.704580,nan,0.00009997,layer_8,0.2,3.2039,train
2008,5.846219,nan,0.00009997,layer_8,0.2,3.2039,train
2009,5.785737,nan,0.00009997,layer_8,0.2,3.2039,train
2010,6.525372,nan,0.00009997,layer_8,0.2,3.2039,train
2011,6.625461,nan,0.00009997,layer_9,0.2,3.2039,train
2012,6.527933,nan,0.00009997,layer_9,0.2,3.2039,train
2013,5.869101,nan,0.00009997,layer_9,0.2,3.2039,train
2014,6.193474,nan,0.00009997,layer_9,0.2,3.2039,train
2015,6.048993,nan,0.00009997,layer_9,0.2,3.2039,train
2016,5.560042,nan,0.00009997,layer_9,0.2,3.2039,train
2017,6.355049,nan,0.00009997,layer_9,0.2,3.2039,train
2018,5.981778,nan,0.00009997,layer_9,0.2,3.2039,train
2019,6.343196,nan,0.00009997,layer_9,0.2,3.2039,train
2020,5.367458,nan,0.00009997,layer_9,0.2,3.2039,train
2021,5.869723,nan,0.00009997,layer_10,0.2,3.2039,train
2022,5.632228,nan,0.00009997,layer_10,0.2,3.2039,train
2023,5.993088,nan,0.00009997,layer_10,0.2,3.2039,train
2024,6.310676,nan,0.00009997,layer_10,0.2,3.2039,train
2025,5.802405,nan,0.00009997,layer_10,0.2,3.2039,train
2026,6.033023,nan,0.00009997,layer_10,0.2,3.2039,train
2027,5.758938,nan,0.00009997,layer_10,0.2,3.2039,train
2028,5.544794,nan,0.00009997,layer_10,0.2,3.2039,train
2029,5.612991,nan,0.00009997,layer_10,0.2,3.2039,train
2030,6.081346,nan,0.00009997,layer_10,0.2,3.2039,train
2031,5.956641,nan,0.00009997,layer_11,0.2,3.2039,train
2032,6.220994,nan,0.00009997,layer_11,0.2,3.2039,train
2033,5.901644,nan,0.00009997,layer_11,0.2,3.2039,train
2034,6.521527,nan,0.00009997,layer_11,0.2,3.2039,train
2035,5.568754,nan,0.00009997,layer_11,0.2,3.2039,train
2036,6.103825,nan,0.00009997,layer_11,0.2,3.2039,train
2037,5.627187,nan,0.00009997,layer_11,0.2,3.2039,train
2038,6.165538,nan,0.00009997,layer_11,0.2,3.2039,train
2039,5.989517,nan,0.00009997,layer_11,0.2,3.2039,train
2040,5.369283,nan,0.00009997,layer_11,0.2,3.2039,train
2041,5.607884,nan,0.00009997,layer_0,0.2,3.2039,train
2042,6.631849,nan,0.00009997,layer_0,0.2,3.2039,train
2043,6.581108,nan,0.00009997,layer_0,0.2,3.2039,train
2044,6.251842,nan,0.00009997,layer_0,0.2,3.2039,train
2045,6.647512,nan,0.00009997,layer_0,0.2,3.2039,train
2046,6.340640,nan,0.00009997,layer_0,0.2,3.2039,train
2047,5.572961,nan,0.00009997,layer_0,0.2,3.2039,train
2048,5.354195,nan,0.00009997,layer_0,0.2,3.2039,train
2049,5.274894,nan,0.00009997,layer_0,0.2,3.2039,train
2050,6.562259,nan,0.00009997,layer_0,0.2,3.2039,train
2051,5.866800,nan,0.00009997,layer_1,0.2,3.2039,train
2052,5.915002,nan,0.00009997,layer_1,0.2,3.2039,train
2053,5.713842,nan,0.00009997,layer_1,0.2,3.2039,train
2054,5.145786,nan,0.00009997,layer_1,0.2,3.2039,train
2055,7.001359,nan,0.00009997,layer_1,0.2,3.2039,train
2056,6.271688,nan,0.00009997,layer_1,0.2,3.2039,train
2057,6.815205,nan,0.00009997,layer_1,0.2,3.2039,train
2058,5.926325,nan,0.00009997,layer_1,0.2,3.2039,train
2059,5.623557,nan,0.00009997,layer_1,0.2,3.2039,train
2060,6.073518,nan,0.00009997,layer_1,0.2,3.2039,train
2061,6.208817,nan,0.00009997,layer_2,0.2,3.2039,train
2062,5.976825,nan,0.00009997,layer_2,0.2,3.2039,train
2063,7.057703,nan,0.00009997,layer_2,0.2,3.2039,train
2064,5.660021,nan,0.00009997,layer_2,0.2,3.2039,train
2065,6.526314,nan,0.00009997,layer_2,0.2,3.2039,train
2066,6.504274,nan,0.00009997,layer_2,0.2,3.2039,train
2067,6.047701,nan,0.00009997,layer_2,0.2,3.2039,train
2068,6.388116,nan,0.00009997,layer_2,0.2,3.2039,train
2069,6.013807,nan,0.00009997,layer_2,0.2,3.2039,train
2070,5.565972,nan,0.00009997,layer_2,0.2,3.2039,train
2071,5.459171,nan,0.00009997,layer_3,0.2,3.2039,train
2072,6.402783,nan,0.00009997,layer_3,0.2,3.2039,train
2073,5.736867,nan,0.00009997,layer_3,0.2,3.2039,train
2074,5.859199,nan,0.00009997,layer_3,0.2,3.2039,train
2075,5.261430,nan,0.00009997,layer_3,0.2,3.2039,train
2076,6.491918,nan,0.00009997,layer_3,0.2,3.2039,train
2077,5.965321,nan,0.00009997,layer_3,0.2,3.2039,train
2078,5.665633,nan,0.00009997,layer_3,0.2,3.2039,train
2079,6.430478,nan,0.00009997,layer_3,0.2,3.2039,train
2080,6.084949,nan,0.00009997,layer_3,0.2,3.2039,train
2081,6.122025,nan,0.00009997,layer_4,0.2,3.2039,train
2082,6.311786,nan,0.00009997,layer_4,0.2,3.2039,train
2083,6.819060,nan,0.00009997,layer_4,0.2,3.2039,train
2084,5.693242,nan,0.00009997,layer_4,0.2,3.2039,train
2085,4.711739,nan,0.00009997,layer_4,0.2,3.2039,train
2086,6.734230,nan,0.00009997,layer_4,0.2,3.2039,train
2087,6.157108,nan,0.00009997,layer_4,0.2,3.2039,train
2088,6.599745,nan,0.00009997,layer_4,0.2,3.2039,train
2089,6.343389,nan,0.00009997,layer_4,0.2,3.2039,train
2090,5.622226,nan,0.00009997,layer_4,0.2,3.2039,train
2091,6.057986,nan,0.00009997,layer_5,0.2,3.2039,train
2092,5.742464,nan,0.00009997,layer_5,0.2,3.2039,train
2093,5.576570,nan,0.00009997,layer_5,0.2,3.2039,train
2094,6.068253,nan,0.00009997,layer_5,0.2,3.2039,train
2095,5.737977,nan,0.00009997,layer_5,0.2,3.2039,train
2096,6.341274,nan,0.00009997,layer_5,0.2,3.2039,train
2097,6.393583,nan,0.00009997,layer_5,0.2,3.2039,train
2098,6.856668,nan,0.00009997,layer_5,0.2,3.2039,train
2099,5.794601,nan,0.00009997,layer_5,0.2,3.2039,train
2100,6.058981,nan,0.00009997,layer_5,0.2,3.2039,train
2101,5.845798,nan,0.00009997,layer_6,0.2,3.2039,train
2102,6.132328,nan,0.00009997,layer_6,0.2,3.2039,train
2103,6.232599,nan,0.00009997,layer_6,0.2,3.2039,train
2104,4.918202,nan,0.00009997,layer_6,0.2,3.2039,train
2105,5.657582,nan,0.00009997,layer_6,0.2,3.2039,train
2106,5.927695,nan,0.00009997,layer_6,0.2,3.2039,train
2107,5.932795,nan,0.00009997,layer_6,0.2,3.2039,train
2108,6.293967,nan,0.00009997,layer_6,0.2,3.2039,train
2109,5.846353,nan,0.00009997,layer_6,0.2,3.2039,train
2110,6.781778,nan,0.00009997,layer_6,0.2,3.2039,train
2111,6.243165,nan,0.00009997,layer_7,0.2,3.2039,train
2112,6.429090,nan,0.00009997,layer_7,0.2,3.2039,train
2113,5.503184,nan,0.00009997,layer_7,0.2,3.2039,train
2114,5.494851,nan,0.00009997,layer_7,0.2,3.2039,train
2115,6.351422,nan,0.00009997,layer_7,0.2,3.2039,train
2116,6.429746,nan,0.00009997,layer_7,0.2,3.2039,train
2117,6.291435,nan,0.00009997,layer_7,0.2,3.2039,train
2118,5.903451,nan,0.00009997,layer_7,0.2,3.2039,train
2119,5.808254,nan,0.00009997,layer_7,0.2,3.2039,train
2120,5.144469,nan,0.00009997,layer_7,0.2,3.2039,train
2121,6.691350,nan,0.00009997,layer_8,0.2,3.2039,train
2122,5.242522,nan,0.00009997,layer_8,0.2,3.2039,train
2123,5.289577,nan,0.00009997,layer_8,0.2,3.2039,train
2124,5.754249,nan,0.00009997,layer_8,0.2,3.2039,train
2125,5.940350,nan,0.00009997,layer_8,0.2,3.2039,train
2126,5.823317,nan,0.00009997,layer_8,0.2,3.2039,train
2127,5.722940,nan,0.00009997,layer_8,0.2,3.2039,train
2128,6.349827,nan,0.00009997,layer_8,0.2,3.2039,train
2129,6.298060,nan,0.00009997,layer_8,0.2,3.2039,train
2130,5.568387,nan,0.00009997,layer_8,0.2,3.2039,train
2131,6.320773,nan,0.00009997,layer_9,0.2,3.2039,train
2132,5.478621,nan,0.00009997,layer_9,0.2,3.2039,train
2133,6.154021,nan,0.00009997,layer_9,0.2,3.2039,train
2134,5.417194,nan,0.00009997,layer_9,0.2,3.2039,train
2135,6.026688,nan,0.00009997,layer_9,0.2,3.2039,train
2136,5.494071,nan,0.00009997,layer_9,0.2,3.2039,train
2137,5.632189,nan,0.00009997,layer_9,0.2,3.2039,train
2138,6.222925,nan,0.00009996,layer_9,0.2,3.2039,train
2139,6.344227,nan,0.00009996,layer_9,0.2,3.2039,train
2140,5.944446,nan,0.00009996,layer_9,0.2,3.2039,train
2141,6.188861,nan,0.00009996,layer_10,0.2,3.2039,train
2142,5.807826,nan,0.00009996,layer_10,0.2,3.2039,train
2143,6.415540,nan,0.00009996,layer_10,0.2,3.2039,train
2144,5.965199,nan,0.00009996,layer_10,0.2,3.2039,train
2145,5.640157,nan,0.00009996,layer_10,0.2,3.2039,train
2146,5.860734,nan,0.00009996,layer_10,0.2,3.2039,train
2147,5.748925,nan,0.00009996,layer_10,0.2,3.2039,train
2148,6.047907,nan,0.00009996,layer_10,0.2,3.2039,train
2149,5.765901,nan,0.00009996,layer_10,0.2,3.2039,train
2150,6.355882,nan,0.00009996,layer_10,0.2,3.2039,train
2151,5.632233,nan,0.00009996,layer_11,0.2,3.2039,train
2152,6.000638,nan,0.00009996,layer_11,0.2,3.2039,train
2153,5.951597,nan,0.00009996,layer_11,0.2,3.2039,train
2154,5.611891,nan,0.00009996,layer_11,0.2,3.2039,train
2155,5.881908,nan,0.00009996,layer_11,0.2,3.2039,train
2156,5.476306,nan,0.00009996,layer_11,0.2,3.2039,train
2157,5.945530,nan,0.00009996,layer_11,0.2,3.2039,train
2158,5.909691,nan,0.00009996,layer_11,0.2,3.2039,train
2159,5.705782,nan,0.00009996,layer_11,0.2,3.2039,train
2160,6.339478,nan,0.00009996,layer_11,0.2,3.2039,train
2161,5.778709,nan,0.00009996,layer_0,0.2,3.2039,train
2162,6.400685,nan,0.00009996,layer_0,0.2,3.2039,train
2163,5.677882,nan,0.00009996,layer_0,0.2,3.2039,train
2164,6.341774,nan,0.00009996,layer_0,0.2,3.2039,train
2165,5.662343,nan,0.00009996,layer_0,0.2,3.2039,train
2166,5.710443,nan,0.00009996,layer_0,0.2,3.2039,train
2167,6.300962,nan,0.00009996,layer_0,0.2,3.2039,train
2168,5.562462,nan,0.00009996,layer_0,0.2,3.2039,train
2169,5.684898,nan,0.00009996,layer_0,0.2,3.2039,train
2170,5.853984,nan,0.00009996,layer_0,0.2,3.2039,train
2171,6.079375,nan,0.00009996,layer_1,0.2,3.2039,train
2172,6.076888,nan,0.00009996,layer_1,0.2,3.2039,train
2173,5.813223,nan,0.00009996,layer_1,0.2,3.2039,train
2174,5.934113,nan,0.00009996,layer_1,0.2,3.2039,train
2175,5.966739,nan,0.00009996,layer_1,0.2,3.2039,train
2176,6.206760,nan,0.00009996,layer_1,0.2,3.2039,train
2177,6.236170,nan,0.00009996,layer_1,0.2,3.2039,train
2178,6.349583,nan,0.00009996,layer_1,0.2,3.2039,train
2179,6.051632,nan,0.00009996,layer_1,0.2,3.2039,train
2180,5.994436,nan,0.00009996,layer_1,0.2,3.2039,train
2181,5.667655,nan,0.00009996,layer_2,0.2,3.2039,train
2182,5.028586,nan,0.00009996,layer_2,0.2,3.2039,train
2183,5.414163,nan,0.00009996,layer_2,0.2,3.2039,train
2184,5.145899,nan,0.00009996,layer_2,0.2,3.2039,train
2185,6.360231,nan,0.00009996,layer_2,0.2,3.2039,train
2186,5.856226,nan,0.00009996,layer_2,0.2,3.2039,train
2187,6.062770,nan,0.00009996,layer_2,0.2,3.2039,train
2188,6.368901,nan,0.00009996,layer_2,0.2,3.2039,train
2189,6.302618,nan,0.00009996,layer_2,0.2,3.2039,train
2190,5.489332,nan,0.00009996,layer_2,0.2,3.2039,train
2191,5.886977,nan,0.00009996,layer_3,0.2,3.2039,train
2192,5.719163,nan,0.00009996,layer_3,0.2,3.2039,train
2193,5.903730,nan,0.00009996,layer_3,0.2,3.2039,train
2194,6.097879,nan,0.00009996,layer_3,0.2,3.2039,train
2195,6.079486,nan,0.00009996,layer_3,0.2,3.2039,train
2196,6.490714,nan,0.00009996,layer_3,0.2,3.2039,train
2197,6.383080,nan,0.00009996,layer_3,0.2,3.2039,train
2198,5.736614,nan,0.00009996,layer_3,0.2,3.2039,train
2199,5.255424,nan,0.00009996,layer_3,0.2,3.2039,train
2200,6.580990,nan,0.00009996,layer_3,0.2,3.2039,train
2201,5.661874,nan,0.00009996,layer_4,0.2,3.2039,train
2202,5.820204,nan,0.00009996,layer_4,0.2,3.2039,train
2203,5.623232,nan,0.00009996,layer_4,0.2,3.2039,train
2204,6.231795,nan,0.00009996,layer_4,0.2,3.2039,train
2205,5.767042,nan,0.00009996,layer_4,0.2,3.2039,train
2206,5.687921,nan,0.00009996,layer_4,0.2,3.2039,train
2207,6.327242,nan,0.00009996,layer_4,0.2,3.2039,train
2208,6.136928,nan,0.00009996,layer_4,0.2,3.2039,train
2209,5.857552,nan,0.00009996,layer_4,0.2,3.2039,train
2210,6.187136,nan,0.00009996,layer_4,0.2,3.2039,train
2211,7.299024,nan,0.00009996,layer_5,0.2,3.2039,train
2212,5.872002,nan,0.00009996,layer_5,0.2,3.2039,train
2213,6.518594,nan,0.00009996,layer_5,0.2,3.2039,train
2214,4.946040,nan,0.00009996,layer_5,0.2,3.2039,train
2215,6.228560,nan,0.00009996,layer_5,0.2,3.2039,train
2216,6.035864,nan,0.00009996,layer_5,0.2,3.2039,train
2217,5.832095,nan,0.00009996,layer_5,0.2,3.2039,train
2218,5.532257,nan,0.00009996,layer_5,0.2,3.2039,train
2219,6.549752,nan,0.00009996,layer_5,0.2,3.2039,train
2220,6.077700,nan,0.00009996,layer_5,0.2,3.2039,train
2221,6.225414,nan,0.00009996,layer_6,0.2,3.2039,train
2222,6.224980,nan,0.00009996,layer_6,0.2,3.2039,train
2223,5.991927,nan,0.00009996,layer_6,0.2,3.2039,train
2224,6.394976,nan,0.00009996,layer_6,0.2,3.2039,train
2225,5.789490,nan,0.00009996,layer_6,0.2,3.2039,train
2226,5.229518,nan,0.00009996,layer_6,0.2,3.2039,train
2227,6.865560,nan,0.00009996,layer_6,0.2,3.2039,train
2228,6.060267,nan,0.00009996,layer_6,0.2,3.2039,train
2229,5.345114,nan,0.00009996,layer_6,0.2,3.2039,train
2230,6.086697,nan,0.00009996,layer_6,0.2,3.2039,train
2231,6.301811,nan,0.00009996,layer_7,0.2,3.2039,train
2232,6.107909,nan,0.00009996,layer_7,0.2,3.2039,train
2233,5.907033,nan,0.00009996,layer_7,0.2,3.2039,train
2234,6.099628,nan,0.00009996,layer_7,0.2,3.2039,train
2235,5.023916,nan,0.00009996,layer_7,0.2,3.2039,train
2236,6.218706,nan,0.00009996,layer_7,0.2,3.2039,train
2237,6.703003,nan,0.00009996,layer_7,0.2,3.2039,train
2238,6.343952,nan,0.00009996,layer_7,0.2,3.2039,train
2239,5.461158,nan,0.00009996,layer_7,0.2,3.2039,train
2240,5.962561,nan,0.00009996,layer_7,0.2,3.2039,train
2241,6.184503,nan,0.00009996,layer_8,0.2,3.2039,train
2242,6.247316,nan,0.00009996,layer_8,0.2,3.2039,train
2243,5.536971,nan,0.00009996,layer_8,0.2,3.2039,train
2244,5.324526,nan,0.00009996,layer_8,0.2,3.2039,train
2245,4.711489,nan,0.00009996,layer_8,0.2,3.2039,train
2246,6.001936,nan,0.00009996,layer_8,0.2,3.2039,train
2247,6.297105,nan,0.00009996,layer_8,0.2,3.2039,train
2248,6.294038,nan,0.00009996,layer_8,0.2,3.2039,train
2249,5.719701,nan,0.00009996,layer_8,0.2,3.2039,train
2250,5.677551,nan,0.00009996,layer_8,0.2,3.2039,train
2251,6.034034,nan,0.00009996,layer_9,0.2,3.2039,train
2252,5.809604,nan,0.00009996,layer_9,0.2,3.2039,train
2253,6.100716,nan,0.00009996,layer_9,0.2,3.2039,train
2254,5.812377,nan,0.00009996,layer_9,0.2,3.2039,train
2255,5.972981,nan,0.00009996,layer_9,0.2,3.2039,train
2256,5.768340,nan,0.00009996,layer_9,0.2,3.2039,train
2257,6.351722,nan,0.00009996,layer_9,0.2,3.2039,train
2258,6.127394,nan,0.00009996,layer_9,0.2,3.2039,train
2259,5.665895,nan,0.00009996,layer_9,0.2,3.2039,train
2260,5.944643,nan,0.00009996,layer_9,0.2,3.2039,train
2261,5.864962,nan,0.00009996,layer_10,0.2,3.2039,train
2262,6.009268,nan,0.00009996,layer_10,0.2,3.2039,train
2263,5.739768,nan,0.00009996,layer_10,0.2,3.2039,train
2264,6.337811,nan,0.00009996,layer_10,0.2,3.2039,train
2265,6.290192,nan,0.00009996,layer_10,0.2,3.2039,train
2266,5.420331,nan,0.00009996,layer_10,0.2,3.2039,train
2267,6.330997,nan,0.00009996,layer_10,0.2,3.2039,train
2268,5.025700,nan,0.00009996,layer_10,0.2,3.2039,train
2269,6.177439,nan,0.00009996,layer_10,0.2,3.2039,train
2270,6.442896,nan,0.00009996,layer_10,0.2,3.2039,train
2271,5.919242,nan,0.00009996,layer_11,0.2,3.2039,train
2272,6.001572,nan,0.00009996,layer_11,0.2,3.2039,train
2273,6.387589,nan,0.00009996,layer_11,0.2,3.2039,train
2274,5.857038,nan,0.00009996,layer_11,0.2,3.2039,train
2275,5.298193,nan,0.00009996,layer_11,0.2,3.2039,train
2276,5.348592,nan,0.00009996,layer_11,0.2,3.2039,train
2277,5.860280,nan,0.00009996,layer_11,0.2,3.2039,train
2278,5.644625,nan,0.00009996,layer_11,0.2,3.2039,train
2279,4.965638,nan,0.00009996,layer_11,0.2,3.2039,train
2280,6.010166,nan,0.00009996,layer_11,0.2,3.2039,train
2281,5.778212,nan,0.00009996,layer_0,0.2,3.2039,train
2282,5.847241,nan,0.00009996,layer_0,0.2,3.2039,train
2283,5.901556,nan,0.00009996,layer_0,0.2,3.2039,train
2284,5.749578,nan,0.00009996,layer_0,0.2,3.2039,train
2285,5.710856,nan,0.00009996,layer_0,0.2,3.2039,train
2286,6.321857,nan,0.00009996,layer_0,0.2,3.2039,train
2287,8.056396,nan,0.00009996,layer_0,0.2,3.2039,train
2288,6.300192,nan,0.00009996,layer_0,0.2,3.2039,train
2289,6.198993,nan,0.00009996,layer_0,0.2,3.2039,train
2290,4.981779,nan,0.00009996,layer_0,0.2,3.2039,train
2291,6.270155,nan,0.00009995,layer_1,0.2,3.2039,train
2292,5.706252,nan,0.00009995,layer_1,0.2,3.2039,train
2293,5.331795,nan,0.00009995,layer_1,0.2,3.2039,train
2294,6.304442,nan,0.00009995,layer_1,0.2,3.2039,train
2295,5.652326,nan,0.00009995,layer_1,0.2,3.2039,train
2296,5.609874,nan,0.00009995,layer_1,0.2,3.2039,train
2297,6.136985,nan,0.00009995,layer_1,0.2,3.2039,train
2298,5.550664,nan,0.00009995,layer_1,0.2,3.2039,train
2299,6.724882,nan,0.00009995,layer_1,0.2,3.2039,train
2300,6.174524,nan,0.00009995,layer_1,0.2,3.2039,train
2301,6.011533,nan,0.00009995,layer_2,0.2,3.2039,train
2302,6.084482,nan,0.00009995,layer_2,0.2,3.2039,train
2303,5.924921,nan,0.00009995,layer_2,0.2,3.2039,train
2304,5.799880,nan,0.00009995,layer_2,0.2,3.2039,train
2305,6.105212,nan,0.00009995,layer_2,0.2,3.2039,train
2306,5.621229,nan,0.00009995,layer_2,0.2,3.2039,train
2307,6.094038,nan,0.00009995,layer_2,0.2,3.2039,train
2308,6.088428,nan,0.00009995,layer_2,0.2,3.2039,train
2309,6.730830,nan,0.00009995,layer_2,0.2,3.2039,train
2310,5.485176,nan,0.00009995,layer_2,0.2,3.2039,train
2311,5.661107,nan,0.00009995,layer_3,0.2,3.2039,train
2312,5.936034,nan,0.00009995,layer_3,0.2,3.2039,train
2313,6.319094,nan,0.00009995,layer_3,0.2,3.2039,train
2314,6.189099,nan,0.00009995,layer_3,0.2,3.2039,train
2315,5.902552,nan,0.00009995,layer_3,0.2,3.2039,train
2316,6.539489,nan,0.00009995,layer_3,0.2,3.2039,train
2317,5.807249,nan,0.00009995,layer_3,0.2,3.2039,train
2318,5.735806,nan,0.00009995,layer_3,0.2,3.2039,train
2319,6.670421,nan,0.00009995,layer_3,0.2,3.2039,train
2320,6.303820,nan,0.00009995,layer_3,0.2,3.2039,train
2321,5.810637,nan,0.00009995,layer_4,0.2,3.2039,train
2322,5.853596,nan,0.00009995,layer_4,0.2,3.2039,train
2323,6.134670,nan,0.00009995,layer_4,0.2,3.2039,train
2324,6.070014,nan,0.00009995,layer_4,0.2,3.2039,train
2325,5.879128,nan,0.00009995,layer_4,0.2,3.2039,train
2326,6.598850,nan,0.00009995,layer_4,0.2,3.2039,train
2327,6.009700,nan,0.00009995,layer_4,0.2,3.2039,train
2328,5.919581,nan,0.00009995,layer_4,0.2,3.2039,train
2329,6.455363,nan,0.00009995,layer_4,0.2,3.2039,train
2330,6.247747,nan,0.00009995,layer_4,0.2,3.2039,train
2331,6.667879,nan,0.00009995,layer_5,0.2,3.2039,train
2332,6.356292,nan,0.00009995,layer_5,0.2,3.2039,train
2333,5.873830,nan,0.00009995,layer_5,0.2,3.2039,train
2334,6.526345,nan,0.00009995,layer_5,0.2,3.2039,train
2335,5.943510,nan,0.00009995,layer_5,0.2,3.2039,train
2336,5.922394,nan,0.00009995,layer_5,0.2,3.2039,train
2337,6.373401,nan,0.00009995,layer_5,0.2,3.2039,train
2338,6.173741,nan,0.00009995,layer_5,0.2,3.2039,train
2339,5.870161,nan,0.00009995,layer_5,0.2,3.2039,train
2340,5.581110,nan,0.00009995,layer_5,0.2,3.2039,train
2341,6.586388,nan,0.00009995,layer_6,0.2,3.2039,train
2342,5.955633,nan,0.00009995,layer_6,0.2,3.2039,train
2343,7.315536,nan,0.00009995,layer_6,0.2,3.2039,train
2344,6.304291,nan,0.00009995,layer_6,0.2,3.2039,train
2345,6.549784,nan,0.00009995,layer_6,0.2,3.2039,train
2346,6.421607,nan,0.00009995,layer_6,0.2,3.2039,train
2347,5.500313,nan,0.00009995,layer_6,0.2,3.2039,train
2348,5.207403,nan,0.00009995,layer_6,0.2,3.2039,train
2349,5.086217,nan,0.00009995,layer_6,0.2,3.2039,train
2350,5.859344,nan,0.00009995,layer_6,0.2,3.2039,train
2351,6.294177,nan,0.00009995,layer_7,0.2,3.2039,train
2352,6.205158,nan,0.00009995,layer_7,0.2,3.2039,train
2353,6.223223,nan,0.00009995,layer_7,0.2,3.2039,train
2354,5.632099,nan,0.00009995,layer_7,0.2,3.2039,train
2355,5.973959,nan,0.00009995,layer_7,0.2,3.2039,train
2356,5.723348,nan,0.00009995,layer_7,0.2,3.2039,train
2357,6.733639,nan,0.00009995,layer_7,0.2,3.2039,train
2358,6.049201,nan,0.00009995,layer_7,0.2,3.2039,train
2359,5.871840,nan,0.00009995,layer_7,0.2,3.2039,train
2360,5.346052,nan,0.00009995,layer_7,0.2,3.2039,train
2361,5.997766,nan,0.00009995,layer_8,0.2,3.2039,train
2362,5.747463,nan,0.00009995,layer_8,0.2,3.2039,train
2363,6.639033,nan,0.00009995,layer_8,0.2,3.2039,train
